年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2020,4,仙台,青葉通一番町,6380,3611,429,409,,,,,,33,,3149,,2769,1889,20,223,1,360,276,
2020,4,仙台,宮城野通,746,276,38,38,,,,,,3,,235,,470,287,1,39,1,74,68,
2020,4,仙台,連坊,15731,7402,1059,1022,,,,,,18,,6325,,8329,6391,297,680,,670,291,
2020,4,仙台,薬師堂,25407,11596,1590,1548,,,,,,25,,9981,,13811,11195,273,480,,1013,850,
2020,4,仙台,卸町,21697,8906,1374,1334,,,,,,37,,7494,1,12791,11015,18,545,,700,513,
2020,4,仙台,六丁の目,20372,8408,1407,1333,,,,,,28,,6973,,11964,10050,591,674,,222,427,
2020,4,仙台,荒井,13989,5289,876,862,,,,,,53,,4360,,8700,7389,11,306,14,299,681,
2020,4,五橋,泉中央,9698,3418,469,445,,,,,,22,,2927,,6280,5228,6,670,,236,140,
2020,4,五橋,八乙女,3419,1269,102,100,,,,,,12,,1155,,2150,1981,1,44,,70,54,
2020,4,五橋,黒松,1306,403,37,35,,,,,,3,,363,,903,726,,58,,54,65,
2020,4,五橋,旭ヶ丘,2037,637,82,69,,,,,,4,,551,,1400,1213,,25,,57,105,
2020,4,五橋,台原,1837,864,82,81,,,,,,3,,779,,973,812,,39,,57,65,
2020,4,五橋,北仙台,3268,1490,175,155,,,,,,12,,1303,,1778,1599,,49,,77,53,
2020,4,五橋,北四番丁,3984,2027,203,172,,,,,,4,,1820,,1957,1647,8,37,,164,101,
2020,4,五橋,勾当台公園,8017,4230,526,485,,,,,,14,,3690,,3787,3314,4,22,,315,132,
2020,4,五橋,広瀬通,3302,1997,311,302,,,,,,10,,1676,,1305,1108,1,59,,72,65,
2020,4,五橋,仙台,10561,5243,789,759,,,,,,18,,4436,,5318,3972,26,208,1,519,592,
2020,4,五橋,愛宕橋,172,69,16,15,,,,,,2,,51,,103,75,,5,,2,21,
2020,4,五橋,河原町,2831,1116,134,126,,,,,,2,,980,,1715,1533,2,29,,60,91,
2020,4,五橋,長町一丁目,3894,2052,188,178,,,,,,3,,1861,,1842,1580,3,30,,141,88,
2020,4,五橋,長町,8869,4539,444,415,,,,,,9,,4086,,4330,3629,7,53,1,406,234,
2020,4,五橋,長町南,8451,3467,317,292,,,,,,12,,3138,,4984,4226,5,105,,328,320,
2020,4,五橋,富沢,6938,3151,171,166,,,,,,2,,2978,,3787,3604,2,46,,77,58,
2020,4,五橋,八木山動物公園,294,122,5,5,,,,,,,,117,,172,122,,8,,10,32,
2020,4,五橋,青葉山,226,109,10,10,,,,,,2,,97,,117,70,4,39,,1,3,
2020,4,五橋,川内,90,73,8,8,,,,,,3,,62,,17,8,2,3,,3,1,
2020,4,五橋,国際センター,114,101,4,4,,,,,,,,97,,13,8,4,1,,,,
2020,4,五橋,大町西公園,199,125,8,7,,,,,,,,117,,74,54,,6,,5,9,
2020,4,五橋,青葉通一番町,409,191,17,17,,,,,,2,,172,,218,130,1,4,,55,28,
2020,4,五橋,宮城野通,52,24,2,2,,,,,,,,22,,28,11,,1,,13,3,
2020,4,五橋,連坊,68,28,2,2,,,,,,3,,23,,40,13,,17,,3,7,
2020,4,五橋,薬師堂,434,190,18,18,,,,,,2,,170,,244,211,,1,,12,20,
2020,4,五橋,卸町,721,309,32,28,,,,,,,,277,,412,353,13,,,23,23,
2020,4,五橋,六丁の目,336,174,28,28,,,,,,2,,144,,162,131,,7,,1,23,
2020,4,五橋,荒井,376,81,9,9,,,,,,1,,71,,295,276,,1,,15,3,
2020,4,愛宕橋,泉中央,2491,1107,386,382,,,,,,6,,715,,1384,1008,2,239,,56,79,
2020,4,愛宕橋,八乙女,591,172,12,11,,,,,,2,,158,,419,337,,23,,18,41,
2020,4,愛宕橋,黒松,307,87,17,17,,,,,,,,70,,220,169,,22,,18,11,
2020,4,愛宕橋,旭ヶ丘,475,171,29,25,,,,,,,,142,,304,206,,13,,50,35,
2020,4,愛宕橋,台原,437,195,24,22,,,,,,,,171,,242,188,,16,,24,14,
2020,4,愛宕橋,北仙台,1003,369,52,51,,,,,,,,317,,634,503,,23,,65,43,
2020,4,愛宕橋,北四番丁,1435,636,52,51,,,,,,2,,582,,799,655,1,28,,55,60,
2020,4,愛宕橋,勾当台公園,3892,1681,206,185,,,,,,4,,1471,,2211,1908,1,18,,229,55,
2020,4,愛宕橋,広瀬通,3044,1559,235,229,,,,,,10,,1314,,1485,1227,1,51,,118,88,
2020,4,愛宕橋,仙台,9778,4883,943,898,,,,,,15,,3925,,4895,3748,25,135,,615,372,
2020,4,愛宕橋,五橋,184,69,15,14,,,,,,2,,52,,115,85,,5,1,15,9,
2020,4,愛宕橋,河原町,298,91,10,10,,,,,,1,,80,,207,99,2,4,,63,39,
2020,4,愛宕橋,長町一丁目,1160,474,73,68,,,,,,4,,397,,686,431,1,30,,118,106,
2020,4,愛宕橋,長町,3342,1563,188,181,,,,,,3,,1372,,1779,1359,4,41,,243,132,
2020,4,愛宕橋,長町南,2180,812,115,110,,,,,,2,,695,,1368,920,,52,,263,133,
2020,4,愛宕橋,富沢,1098,402,55,55,,,,,,4,,343,,696,618,,22,,42,14,
2020,4,愛宕橋,八木山動物公園,88,18,2,2,,,,,,2,,14,,70,28,,1,,17,24,
2020,4,愛宕橋,青葉山,188,54,,,,,,,,,,54,,134,95,4,35,,,,
2020,4,愛宕橋,川内,99,65,3,3,,,,,,1,,61,,34,28,,6,,,,
2020,4,愛宕橋,国際センター,65,34,12,12,,,,,,,,22,,31,23,2,5,,1,,
2020,4,愛宕橋,大町西公園,130,76,7,7,,,,,,,,69,,54,44,,1,,5,4,
2020,4,愛宕橋,青葉通一番町,647,280,35,35,,,,,,1,,244,,367,231,,25,,85,26,
2020,4,愛宕橋,宮城野通,88,67,7,7,,,,,,1,,59,,21,18,,,,3,,
2020,4,愛宕橋,連坊,20,10,1,1,,,,,,,,9,,10,,,1,,9,,
2020,4,愛宕橋,薬師堂,121,35,7,7,,,,,,1,,27,,86,61,1,1,,15,8,
2020,4,愛宕橋,卸町,280,64,9,9,,,,,,,,55,,216,199,,,,15,2,
2020,4,愛宕橋,六丁の目,197,91,14,13,,,,,,1,,76,,106,91,,5,,9,1,
2020,4,愛宕橋,荒井,160,20,1,1,,,,,,2,,17,,140,122,,,,8,10,
2020,4,河原町,泉中央,4027,1461,198,193,,,,,,16,,1247,,2566,2259,,107,,89,111,
2020,4,河原町,八乙女,1040,342,46,42,,,,,,9,,287,,698,574,,57,,58,9,
2020,4,河原町,黒松,525,223,19,19,,,,,,4,,200,,302,249,,6,,28,19,
2020,4,河原町,旭ヶ丘,637,275,19,19,,,,,,3,,253,,362,268,,22,,30,42,
2020,4,河原町,台原,734,256,32,31,,,,,,2,,222,,478,422,,12,,25,19,
2020,4,河原町,北仙台,2152,924,99,96,,,,,,3,,821,1,1228,1009,3,19,,105,92,
2020,4,河原町,北四番丁,3905,1801,147,140,,,,,,5,,1649,,2104,1844,,27,,94,139,
2020,4,河原町,勾当台公園,9233,3627,339,332,,,,,,3,,3285,,5606,5084,,20,,369,133,
2020,4,河原町,広瀬通,7449,3739,516,512,,,,,,6,,3217,,3710,3382,11,40,,218,59,
2020,4,河原町,仙台,26803,11107,1645,1574,,,,,,21,,9441,,15696,13703,59,228,,938,768,
2020,4,河原町,五橋,3204,1323,155,150,,,,,,2,,1166,,1881,1649,3,38,,89,102,
2020,4,河原町,愛宕橋,317,88,19,19,,,,,,4,,65,,229,94,9,5,1,88,32,
2020,4,河原町,長町一丁目,646,298,53,50,,,,,,10,,235,,348,160,,6,,81,101,
2020,4,河原町,長町,4225,2129,368,335,,,,,,5,,1756,,2096,1330,7,33,,427,299,
2020,4,河原町,長町南,4909,2221,396,368,,,,,,11,,1814,,2688,1722,2,86,,544,334,
2020,4,河原町,富沢,1858,606,56,51,,,,,,3,,547,,1252,1108,,13,,98,33,
2020,4,河原町,八木山動物公園,149,71,6,6,,,,,,,,65,,78,58,,1,,11,8,
2020,4,河原町,青葉山,293,100,2,2,,,,,,,,98,,193,168,,8,,2,15,
2020,4,河原町,川内,107,32,,,,,,,,,,32,,75,35,,2,,18,20,
2020,4,河原町,国際センター,88,55,4,4,,,,,,1,,50,,33,23,1,2,,3,4,
2020,4,河原町,大町西公園,294,135,8,7,,,,,,,,127,,159,140,,2,,12,5,
2020,4,河原町,青葉通一番町,1715,723,61,60,,,,,,2,,660,,992,898,,2,,81,11,
2020,4,河原町,宮城野通,205,100,6,6,,,,,,1,,93,,105,88,,1,,10,6,
2020,4,河原町,連坊,41,21,1,1,,,,,,,,20,,20,9,,,,9,2,
2020,4,河原町,薬師堂,202,83,9,8,,,,,,1,,73,,119,91,,,,16,12,
2020,4,河原町,卸町,479,131,13,12,,,,,,,,118,,348,281,,1,,29,37,
2020,4,河原町,六丁の目,243,88,7,6,,,,,,,,81,,155,133,,,,17,5,
2020,4,河原町,荒井,217,76,17,17,,,,,,12,,47,,141,118,,,,3,20,
2020,4,長町一丁目,泉中央,3157,1308,117,117,,,,,,14,,1177,,1849,1633,,30,,99,87,
2020,4,長町一丁目,八乙女,888,333,41,20,,,,,,11,,281,,555,474,,8,,14,59,
2020,4,長町一丁目,黒松,524,138,5,5,,,,,,1,,132,,386,314,,6,,31,35,
2020,4,長町一丁目,旭ヶ丘,885,295,15,12,,,,,,,,280,,590,508,,7,,59,16,
2020,4,長町一丁目,台原,832,302,32,29,,,,,,1,,269,,530,424,,12,,38,56,
2020,4,長町一丁目,北仙台,1663,578,61,56,,,,,,4,,513,,1085,919,,12,,45,109,
2020,4,長町一丁目,北四番丁,3358,1415,118,115,,,,,,4,,1293,,1943,1694,,40,,111,98,
2020,4,長町一丁目,勾当台公園,7956,2652,263,250,,,,,,6,,2383,,5304,4879,,25,,249,151,
2020,4,長町一丁目,広瀬通,5977,2699,285,282,,,,,,5,,2409,,3278,3046,,57,,132,43,
2020,4,長町一丁目,仙台,19048,7263,988,908,,,,,,25,,6250,,11785,10332,14,185,,792,462,
2020,4,長町一丁目,五橋,4250,2196,199,192,,,,,,2,,1995,,2054,1719,4,42,,190,99,
2020,4,長町一丁目,愛宕橋,881,326,55,55,,,,,,2,,269,,555,353,2,40,,85,75,
2020,4,長町一丁目,河原町,600,268,44,41,,,,,,9,,215,,332,146,,7,1,70,108,
2020,4,長町一丁目,長町,1578,451,77,72,,,,,,3,,371,,1127,561,1,36,,315,214,
2020,4,長町一丁目,長町南,4143,1694,272,224,,,,,,13,,1409,,2449,1350,,64,,680,355,
2020,4,長町一丁目,富沢,2233,767,85,80,,,,,,3,,679,,1466,1218,,46,,126,76,
2020,4,長町一丁目,八木山動物公園,142,23,3,3,,,,,,1,,19,,119,76,,14,,8,21,
2020,4,長町一丁目,青葉山,201,113,3,3,,,,,,,,110,,88,45,,41,,2,,
2020,4,長町一丁目,川内,180,72,26,26,,,,,,1,,45,,108,95,,13,,,,
2020,4,長町一丁目,国際センター,142,43,,,,,,,,,,43,,99,82,6,11,,,,
2020,4,長町一丁目,大町西公園,303,130,8,8,,,,,,1,,121,,173,157,,4,,11,1,
2020,4,長町一丁目,青葉通一番町,1032,501,48,47,,,,,,2,,451,,531,403,1,1,,107,19,
2020,4,長町一丁目,宮城野通,200,73,6,6,,,,,,,,67,,127,101,,1,,8,17,
2020,4,長町一丁目,連坊,186,95,3,3,,,,,,2,,90,,91,66,,8,,6,11,
2020,4,長町一丁目,薬師堂,351,119,26,21,,,,,,,,93,,232,180,,4,,21,27,
2020,4,長町一丁目,卸町,677,236,21,20,,,,,,1,,214,,441,350,,14,,22,55,
2020,4,長町一丁目,六丁の目,345,154,12,12,,,,,,1,,141,,191,176,,3,,8,4,
2020,4,長町一丁目,荒井,434,129,13,12,,,,,,2,,114,,305,241,,13,,16,35,
2020,4,長町,泉中央,7606,2466,300,294,,,,,,52,,2114,,5140,4241,1,208,,243,447,
2020,4,長町,八乙女,2781,810,169,165,,,,,,10,,631,,1971,1744,5,124,,30,68,
2020,4,長町,黒松,981,298,48,47,,,,,,3,,247,,683,567,,25,,40,51,
2020,4,長町,旭ヶ丘,1885,620,68,60,,,,,,8,,544,,1265,986,,27,,93,159,
2020,4,長町,台原,1928,746,84,77,,,,,,4,,658,,1182,967,1,36,,110,68,
2020,4,長町,北仙台,3197,1065,131,108,,,,,,9,,925,,2132,1725,,45,1,116,245,
2020,4,長町,北四番丁,9218,3545,337,311,,,,,,7,,3201,,5673,5014,,45,3,357,254,
2020,4,長町,勾当台公園,20999,8020,663,634,,,,,,23,,7334,,12979,11849,,82,5,706,337,
2020,4,長町,広瀬通,11237,4905,441,422,,,,,,6,,4458,,6332,5510,32,255,,287,248,
2020,4,長町,仙台,19163,7031,983,894,,,,,,56,,5992,,12132,8803,8,289,6,1609,1417,
2020,4,長町,五橋,8943,4844,433,388,,,,,,14,,4397,,4099,3462,6,54,,385,192,
2020,4,長町,愛宕橋,3298,1607,224,216,,,,,,3,,1380,,1691,1305,4,44,,240,98,
2020,4,長町,河原町,4074,2044,272,249,,,,,,9,,1763,,2030,1241,7,37,,458,287,
2020,4,長町,長町一丁目,1801,551,107,102,,,,,,5,,439,,1250,686,,32,1,349,182,
2020,4,長町,長町南,4977,1714,343,307,,,,,,30,,1341,,3263,1961,3,123,,569,607,
2020,4,長町,富沢,5995,2372,376,327,,,,,,17,,1979,,3623,2885,35,108,,297,298,
2020,4,長町,八木山動物公園,159,84,17,14,,,,,,1,,66,,75,27,,13,,6,29,
2020,4,長町,青葉山,457,154,11,11,,,,,,2,,141,,303,240,,56,,4,3,
2020,4,長町,川内,245,87,6,6,,,,,,,,81,,158,126,,17,,4,11,
2020,4,長町,国際センター,250,95,15,15,,,,,,3,,77,,155,81,3,46,,3,22,
2020,4,長町,大町西公園,646,322,35,33,,,,,,4,,283,,324,207,2,,2,61,52,
2020,4,長町,青葉通一番町,2116,927,79,73,,,,,,1,,847,,1189,943,7,24,,166,49,
2020,4,長町,宮城野通,280,95,10,8,,,,,,1,,84,,185,131,,1,,28,25,
2020,4,長町,連坊,311,119,15,15,,,,,,,,104,,192,154,,8,,21,9,
2020,4,長町,薬師堂,648,210,19,16,,,,,,,,191,,438,320,,1,,33,84,
2020,4,長町,卸町,1145,342,44,41,,,,,,4,,294,,803,663,,5,,68,67,
2020,4,長町,六丁の目,797,290,59,59,,,,,,5,,226,,507,439,,33,,14,21,
2020,4,長町,荒井,729,189,18,18,,,,,,5,,166,,540,423,,8,,39,70,
2020,4,長町南,泉中央,6373,2020,253,207,,,,,,74,,1693,,4353,3662,2,141,,197,351,
2020,4,長町南,八乙女,2100,591,43,38,,,,,,27,,521,,1509,1205,10,71,,62,161,
2020,4,長町南,黒松,934,387,37,35,,,,,,7,,343,,547,413,,31,,42,61,
2020,4,長町南,旭ヶ丘,1998,550,60,50,,,,,,8,,482,,1448,1040,,35,,130,243,
2020,4,長町南,台原,2198,610,111,83,,,,,,3,,496,,1588,1314,,67,,83,124,
2020,4,長町南,北仙台,3879,1175,150,135,,,,,,13,,1012,,2704,2337,,47,,81,239,
2020,4,長町南,北四番丁,7344,2270,222,205,,,,,,8,,2040,,5074,4334,4,70,,288,378,
2020,4,長町南,勾当台公園,20663,7758,617,600,,,,,,21,,7120,,12905,11626,,88,,787,404,
2020,4,長町南,広瀬通,13962,5890,667,648,,,,,,11,,5212,,8072,7221,10,83,,443,315,
2020,4,長町南,仙台,45569,18446,2563,2365,,,,,,76,,15807,,27123,23191,42,470,2,1792,1626,
2020,4,長町南,五橋,8969,3643,311,299,,,,,,16,,3316,,5326,4601,5,99,,330,291,
2020,4,長町南,愛宕橋,2073,790,119,115,,,,,,7,,664,,1283,891,,51,,228,113,
2020,4,長町南,河原町,5224,2368,411,380,,,,,,12,,1945,,2856,1742,1,90,,646,377,
2020,4,長町南,長町一丁目,4347,1731,266,230,,,,,,17,,1448,,2616,1609,,63,,621,323,
2020,4,長町南,長町,5036,1813,366,318,,,,,,28,,1419,,3223,1917,10,137,1,624,534,
2020,4,長町南,富沢,6445,1870,288,250,,,,,,17,,1565,,4575,3433,13,212,1,523,393,
2020,4,長町南,八木山動物公園,189,92,10,10,,,,,,7,,75,,97,35,,8,,22,32,
2020,4,長町南,青葉山,252,86,3,3,,,,,,1,,82,,166,107,,27,,1,31,
2020,4,長町南,川内,388,201,20,20,,,,,,6,,175,,187,158,,25,,3,1,
2020,4,長町南,国際センター,255,99,10,9,,,,,,3,,86,,156,100,6,45,,5,,
2020,4,長町南,大町西公園,486,219,11,11,,,,,,3,,205,,267,180,,2,,57,28,
2020,4,長町南,青葉通一番町,2188,1102,64,61,,,,,,6,,1032,,1086,868,,8,,123,87,
2020,4,長町南,宮城野通,735,295,25,22,,,,,,2,,268,,440,397,,1,,23,19,
2020,4,長町南,連坊,489,171,14,14,,,,,,1,,156,,318,244,,13,,38,23,
2020,4,長町南,薬師堂,1071,309,28,26,,,,,,8,,273,,762,634,,2,,45,81,
2020,4,長町南,卸町,1191,487,57,53,,,,,,5,,425,,704,623,,4,,33,44,
2020,4,長町南,六丁の目,739,225,37,36,,,,,,3,,185,,514,432,,15,,7,60,
2020,4,長町南,荒井,808,214,39,38,,,,,,1,,174,,594,555,,7,,9,23,
2020,4,富沢,泉中央,4605,1185,145,126,,,,,,33,,1007,,3420,3095,6,131,,67,121,
2020,4,富沢,八乙女,1509,390,27,26,,,,,,4,,359,,1119,1040,,65,,7,7,
2020,4,富沢,黒松,522,189,20,18,,,,,,6,,163,,333,317,,8,,5,3,
2020,4,富沢,旭ヶ丘,1082,228,22,20,,,,,,3,,203,,854,734,,31,3,21,65,
2020,4,富沢,台原,1177,303,62,59,,,,,,4,,237,,874,736,,51,2,33,52,
2020,4,富沢,北仙台,1932,556,55,47,,,,,,3,,498,,1376,1241,,59,1,58,17,
2020,4,富沢,北四番丁,7071,2059,204,190,,,,,,11,,1844,,5012,4739,,73,13,128,59,
2020,4,富沢,勾当台公園,17190,4366,266,258,,,,,,10,,4090,,12824,12290,,66,4,200,264,
2020,4,富沢,広瀬通,12914,4520,333,309,,,,,,5,,4182,,8394,8110,,91,3,136,54,
2020,4,富沢,仙台,33568,10570,1138,1079,,,,,,48,,9384,,22998,21418,23,554,4,506,493,
2020,4,富沢,五橋,7839,3441,172,165,,,,,,3,,3266,,4398,4134,2,69,,116,77,
2020,4,富沢,愛宕橋,984,357,58,57,,,,,,2,,297,,627,560,,16,,38,13,
2020,4,富沢,河原町,1758,644,60,55,,,,,,1,,583,,1114,982,,10,,90,32,
2020,4,富沢,長町一丁目,2284,810,69,68,,,,,,,,741,,1474,1234,,56,,113,71,
2020,4,富沢,長町,5610,2145,345,303,,,,,,14,,1786,,3465,2743,28,132,,296,266,
2020,4,富沢,長町南,4628,1886,307,261,,,,,,14,,1565,,2742,1681,17,173,2,471,398,
2020,4,富沢,八木山動物公園,134,59,8,7,,,,,,3,,48,,75,38,,6,,9,22,
2020,4,富沢,青葉山,299,38,1,1,,,,,,1,,36,,261,241,,13,,4,3,
2020,4,富沢,川内,176,51,3,3,,,,,,1,,47,,125,110,,8,1,4,2,
2020,4,富沢,国際センター,178,46,7,7,,,,,,1,,38,,132,77,,49,,1,5,
2020,4,富沢,大町西公園,663,190,8,7,,,,,,3,,179,,473,450,,3,,15,5,
2020,4,富沢,青葉通一番町,1594,775,52,46,,,,,,5,,718,,819,785,,2,,28,4,
2020,4,富沢,宮城野通,706,273,6,5,,,,,,2,,265,,433,407,,2,,4,20,
2020,4,富沢,連坊,232,109,13,13,,,,,,,,96,,123,95,,23,,4,1,
2020,4,富沢,薬師堂,663,211,13,13,,,,,,2,,196,,452,369,,25,1,5,52,
2020,4,富沢,卸町,1019,287,19,19,,,,,,2,,266,,732,661,,7,,18,46,
2020,4,富沢,六丁の目,742,182,30,27,,,,,,5,,147,,560,493,,34,,2,31,
2020,4,富沢,荒井,541,98,2,2,,,,,,5,,91,,443,401,,1,18,6,17,
2020,4,八木山動物公園,泉中央,1221,590,61,60,,,,,,12,,517,,631,487,1,45,,33,65,
2020,4,八木山動物公園,八乙女,301,98,9,9,,,,,,2,,87,,203,144,,26,,30,3,
2020,4,八木山動物公園,黒松,156,56,7,7,,,,,,5,,44,,100,86,,10,,4,,
2020,4,八木山動物公園,旭ヶ丘,250,59,16,15,,,,,,,,43,,191,160,,9,,18,4,
2020,4,八木山動物公園,台原,261,87,9,8,,,,,,,,78,,174,113,,8,1,14,38,
2020,4,八木山動物公園,北仙台,415,141,8,6,,,,,,1,,132,,274,205,,31,,20,18,
2020,4,八木山動物公園,北四番丁,814,244,15,15,,,,,,1,,227,1,570,496,,11,,29,34,
2020,4,八木山動物公園,勾当台公園,1459,351,23,23,,,,,,7,,321,,1108,975,,,,63,70,
2020,4,八木山動物公園,広瀬通,102,44,4,4,,,,,,,,40,,58,41,,6,,9,2,
2020,4,八木山動物公園,仙台,14674,6273,854,803,,,,,,66,,5353,,8401,5918,8,1327,6,584,558,
2020,4,八木山動物公園,五橋,388,140,6,6,,,,,,,,134,,248,201,,4,,12,31,
2020,4,八木山動物公園,愛宕橋,74,27,4,3,,,,,,,,23,,47,14,,3,,7,23,
2020,4,八木山動物公園,河原町,119,49,2,2,,,,,,,,47,,70,57,,1,,9,3,
2020,4,八木山動物公園,長町一丁目,141,28,4,4,,,,,,3,,21,,113,67,,17,,9,20,
2020,4,八木山動物公園,長町,161,72,13,9,,,,,,2,,57,,89,27,,7,,11,44,
2020,4,八木山動物公園,長町南,159,102,12,12,,,,,,15,,75,,57,17,,9,,13,18,
2020,4,八木山動物公園,富沢,128,47,4,4,,,,,,4,,39,,81,56,,6,,12,7,
2020,4,八木山動物公園,青葉山,3028,1291,98,85,,,,,,10,,1183,,1737,395,15,1268,,54,5,
2020,4,八木山動物公園,川内,1797,767,109,109,,,,,,14,,644,,1030,232,,670,,44,84,
2020,4,八木山動物公園,国際センター,912,497,47,42,,,,,,9,,441,,415,172,,188,1,52,2,
2020,4,八木山動物公園,大町西公園,2942,1441,121,110,,,,,,4,,1316,,1501,1051,,166,1,220,63,
2020,4,八木山動物公園,青葉通一番町,17627,9378,684,641,,,,,,25,,8669,,8249,5490,4,867,2,1497,389,
2020,4,八木山動物公園,宮城野通,4359,2025,127,122,,,,,,8,,1890,,2334,1906,,207,,85,136,
2020,4,八木山動物公園,連坊,754,273,29,24,,,,,,3,,241,,481,297,,96,,49,39,
2020,4,八木山動物公園,薬師堂,1051,400,38,35,,,,,,15,,347,,651,483,,61,,32,75,
2020,4,八木山動物公園,卸町,1460,430,53,52,,,,,,11,,366,,1030,806,,74,,35,115,
2020,4,八木山動物公園,六丁の目,1123,322,24,24,,,,,,4,,294,,801,563,,137,,20,81,
2020,4,八木山動物公園,荒井,946,265,22,22,,,,,,18,,225,,681,327,,48,1,66,239,
2020,4,青葉山,泉中央,773,188,14,13,,,,,,2,,172,,585,395,7,152,,13,18,
2020,4,青葉山,八乙女,229,62,2,2,,,,,,1,,59,,167,145,,19,,2,1,
2020,4,青葉山,黒松,167,54,,,,,,,,,,54,,113,91,,20,,2,,
2020,4,青葉山,旭ヶ丘,143,42,,,,,,,,,,42,,101,78,,14,,9,,
2020,4,青葉山,台原,311,88,1,1,,,,,,,,87,,223,140,,46,,22,15,
2020,4,青葉山,北仙台,502,153,8,8,,,,,,1,,144,,349,269,1,67,,12,,
2020,4,青葉山,北四番丁,375,169,15,15,,,,,,2,,152,,206,136,,69,,1,,
2020,4,青葉山,勾当台公園,212,108,8,8,,,,,,2,,98,,104,57,11,19,,6,11,
2020,4,青葉山,広瀬通,21,8,5,5,,,,,,,,3,,13,8,,2,,2,1,
2020,4,青葉山,仙台,7921,3546,372,366,,,,,,20,,3154,,4375,2702,115,1320,4,161,73,
2020,4,青葉山,五橋,202,87,8,8,,,,,,1,,78,,115,86,4,25,,,,
2020,4,青葉山,愛宕橋,115,44,,,,,,,,,,44,,71,38,3,26,,4,,
2020,4,青葉山,河原町,196,60,2,2,,,,,,1,,57,,136,126,,9,,,1,
2020,4,青葉山,長町一丁目,126,75,,,,,,,,,,75,,51,32,,16,,3,,
2020,4,青葉山,長町,368,126,8,8,,,,,,2,,116,,242,194,,36,,4,8,
2020,4,青葉山,長町南,267,84,4,4,,,,,,4,,76,,183,117,,46,,5,15,
2020,4,青葉山,富沢,205,32,,,,,,,,,,32,,173,159,,11,,3,,
2020,4,青葉山,八木山動物公園,2817,1190,99,81,,,,,,11,,1080,,1627,396,14,1144,,52,21,
2020,4,青葉山,川内,2111,991,95,93,,,,,,31,,865,,1120,434,17,648,2,6,13,
2020,4,青葉山,国際センター,1047,586,39,39,,,,,,3,,544,,461,200,28,203,9,20,1,
2020,4,青葉山,大町西公園,2794,1426,82,81,,,,,,3,,1341,,1368,760,58,476,,66,8,
2020,4,青葉山,青葉通一番町,4911,2509,169,167,,,,,,14,,2326,,2402,1366,11,902,,92,31,
2020,4,青葉山,宮城野通,1268,530,23,22,,,,,,4,,503,,738,418,,298,1,13,8,
2020,4,青葉山,連坊,951,197,16,16,,,,,,,,181,,754,458,,296,,,,
2020,4,青葉山,薬師堂,823,169,12,12,,,,,,1,,156,,654,314,,327,,1,12,
2020,4,青葉山,卸町,797,183,10,10,,,,,,5,,168,,614,390,,206,,4,14,
2020,4,青葉山,六丁の目,308,78,4,4,,,,,,,,74,,230,154,,54,,2,20,
2020,4,青葉山,荒井,341,110,1,1,,,,,,4,,105,,231,164,,64,,2,1,
2020,4,川内,泉中央,367,179,10,10,,,,,,4,,165,,188,156,,28,,2,2,
2020,4,川内,八乙女,166,51,2,2,,,,,,,,49,,115,90,,9,,3,13,
2020,4,川内,黒松,82,26,2,2,,,,,,,,24,,56,50,,3,,,3,
2020,4,川内,旭ヶ丘,106,51,2,2,,,,,,2,,47,,55,42,,2,,,11,
2020,4,川内,台原,62,30,5,5,,,,,,,,25,,32,28,,2,,2,,
2020,4,川内,北仙台,118,65,8,8,,,,,,,,57,,53,26,,19,,1,7,
2020,4,川内,北四番丁,211,116,7,7,,,,,,1,,108,,95,87,,6,,,2,
2020,4,川内,勾当台公園,1426,327,23,23,,,,,,5,,299,,1099,1077,,7,,6,9,
2020,4,川内,広瀬通,39,10,3,3,,,,,,,,7,,29,10,,3,,1,15,
2020,4,川内,仙台,8619,4817,558,545,,,,,,34,,4225,,3802,2962,107,556,3,100,74,
2020,4,川内,五橋,77,61,9,9,,,,,,3,,49,,16,9,,2,,2,3,
2020,4,川内,愛宕橋,33,24,1,1,,,,,,1,,22,,9,3,,6,,,,
2020,4,川内,河原町,74,27,3,3,,,,,,,,24,,47,44,,1,,2,,
2020,4,川内,長町一丁目,158,79,27,27,,,,,,,,52,,79,62,1,16,,,,
2020,4,川内,長町,225,77,3,3,,,,,,3,,71,,148,112,,22,,3,11,
2020,4,川内,長町南,386,202,21,21,,,,,,5,,176,,184,150,,30,,3,1,
2020,4,川内,富沢,169,45,2,2,,,,,,1,,42,,124,113,,3,,5,3,
2020,4,川内,八木山動物公園,1659,801,122,122,,,,,,6,,673,,858,201,,556,,52,49,
2020,4,川内,青葉山,2992,1683,176,173,,,,,,35,,1472,,1309,567,25,663,,17,37,
2020,4,川内,国際センター,93,27,6,6,,,,,,1,,20,,66,54,,9,1,1,1,
2020,4,川内,大町西公園,1304,730,44,33,,,,,,3,,683,,574,390,3,143,1,35,2,
2020,4,川内,青葉通一番町,6250,2889,275,272,,,,,,29,,2585,,3361,2712,9,337,,216,87,
2020,4,川内,宮城野通,838,375,25,25,,,,,,2,,348,,463,288,6,110,,1,58,
2020,4,川内,連坊,395,176,12,12,,,,,,,,164,,219,128,,87,,1,3,
