年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2022,1,青葉山,広瀬通,64,38,5,5,0,0,0,0,0,0,0,33,0,26,6,0,15,0,2,3,0
2022,1,青葉山,仙台,24230,11050,851,823,0,0,0,0,0,59,0,10140,0,13180,3683,903,8222,1,128,243,0
2022,1,青葉山,五橋,513,246,22,22,0,0,0,0,0,1,0,223,0,267,123,41,96,0,2,5,0
2022,1,青葉山,愛宕橋,334,176,5,5,0,0,0,0,0,1,0,170,0,158,52,18,78,0,10,0,0
2022,1,青葉山,河原町,377,145,7,7,0,0,0,0,0,0,0,138,0,232,111,0,92,0,2,27,0
2022,1,青葉山,長町一丁目,306,117,9,9,0,0,0,0,0,0,0,108,0,189,62,0,119,0,0,8,0
2022,1,青葉山,長町,1035,453,16,16,0,0,0,0,0,11,0,426,0,582,261,0,276,0,18,27,0
2022,1,青葉山,長町南,820,293,14,14,0,0,0,0,0,6,0,273,0,527,138,0,309,0,2,78,0
2022,1,青葉山,富沢,603,174,7,7,0,0,0,0,0,7,0,160,0,429,198,0,224,0,6,1,0
2022,1,青葉山,八木山動物公園,7463,2840,241,204,0,0,0,0,0,24,0,2575,0,4623,563,79,3846,2,77,56,0
2022,1,青葉山,川内,7475,3558,227,226,0,0,0,0,0,25,0,3306,0,3917,543,151,3186,0,14,23,0
2022,1,青葉山,国際センター,3511,1839,130,128,0,0,0,0,0,6,0,1703,0,1672,244,124,1285,0,9,10,0
2022,1,青葉山,大町西公園,7803,3897,208,205,0,0,0,0,0,9,0,3680,0,3906,1062,205,2594,0,34,11,0
2022,1,青葉山,青葉通一番町,13331,6056,417,411,0,0,0,0,0,46,0,5593,0,7275,1888,89,5024,0,172,102,0
2022,1,青葉山,宮城野通,4144,1511,86,81,0,0,0,0,0,8,0,1417,0,2633,590,18,1973,0,33,19,0
2022,1,青葉山,連坊,2717,424,20,20,0,0,0,0,0,4,0,400,0,2293,562,0,1710,0,5,16,0
2022,1,青葉山,薬師堂,2075,376,14,14,0,0,0,0,0,4,0,358,0,1699,406,0,1244,0,30,19,0
2022,1,青葉山,卸町,2359,338,30,30,0,0,0,0,0,1,0,307,0,2021,586,0,1427,0,7,1,0
2022,1,青葉山,六丁の目,969,199,6,5,0,0,0,0,0,7,0,186,0,770,199,0,541,0,0,30,0
2022,1,青葉山,荒井,641,149,5,4,0,0,0,0,0,8,0,136,0,492,218,0,243,1,3,27,0
2022,1,川内,泉中央,1450,808,31,31,0,0,0,0,0,26,0,751,0,642,158,6,444,0,11,23,0
2022,1,川内,八乙女,360,190,14,10,0,0,0,0,0,12,0,164,0,170,83,0,86,0,0,1,0
2022,1,川内,黒松,132,44,3,2,0,0,0,0,0,0,0,41,0,88,27,0,59,0,2,0,0
2022,1,川内,旭ヶ丘,346,158,6,5,0,0,0,0,0,4,0,148,0,188,78,0,77,0,14,19,0
2022,1,川内,台原,246,105,8,8,0,0,0,0,0,0,0,97,0,141,91,0,46,0,2,2,0
2022,1,川内,北仙台,535,352,33,33,0,0,0,0,0,1,0,318,0,183,76,13,80,0,1,13,0
2022,1,川内,北四番丁,650,388,22,22,0,0,0,0,0,2,0,364,0,262,146,19,89,0,5,3,0
2022,1,川内,勾当台公園,2233,495,26,24,0,0,0,0,0,3,0,466,0,1738,1676,1,30,0,8,23,0
2022,1,川内,広瀬通,87,48,8,8,0,0,0,0,0,2,0,38,0,39,19,2,14,0,3,1,0
2022,1,川内,仙台,18083,11553,1054,1036,0,0,0,0,0,68,0,10431,0,6530,3425,780,1903,3,294,125,0
2022,1,川内,五橋,297,209,29,29,0,0,0,0,0,4,0,176,0,88,26,8,38,0,12,4,0
2022,1,川内,愛宕橋,92,63,6,6,0,0,0,0,0,3,0,54,0,29,10,12,5,0,2,0,0
2022,1,川内,河原町,153,109,5,5,0,0,0,0,0,5,0,99,0,44,32,0,11,0,1,0,0
2022,1,川内,長町一丁目,277,155,10,10,0,0,0,0,0,1,0,144,0,122,68,0,38,0,14,2,0
2022,1,川内,長町,587,355,25,25,0,0,0,0,0,7,0,323,0,232,100,0,93,0,20,19,0
2022,1,川内,長町南,686,440,20,20,0,0,0,0,0,7,0,413,0,246,94,0,118,0,30,4,0
2022,1,川内,富沢,407,219,10,10,0,0,0,0,0,16,0,193,0,188,97,0,84,0,3,4,0
2022,1,川内,八木山動物公園,3135,1325,140,133,0,0,0,0,0,6,0,1179,0,1810,271,0,1401,0,92,46,0
2022,1,川内,青葉山,9802,5649,340,337,0,0,0,0,0,31,0,5278,0,4153,607,151,3321,2,32,40,0
2022,1,川内,国際センター,116,41,3,3,0,0,0,0,0,3,0,35,0,75,50,0,22,0,1,2,0
2022,1,川内,大町西公園,2573,1553,86,66,0,0,0,0,0,13,0,1454,0,1020,444,35,494,0,39,8,0
2022,1,川内,青葉通一番町,11478,6462,612,603,0,0,0,0,0,37,0,5813,0,5016,3121,118,1370,0,334,73,0
2022,1,川内,宮城野通,1832,960,95,94,0,0,0,0,0,8,0,857,0,872,199,8,577,0,28,60,0
2022,1,川内,連坊,870,363,25,25,0,0,0,0,0,2,0,336,0,507,72,0,426,0,5,4,0
2022,1,川内,薬師堂,1026,351,35,35,0,0,0,0,0,0,0,316,0,675,248,0,354,0,38,35,0
2022,1,川内,卸町,1279,349,26,23,0,0,0,0,0,15,0,308,0,930,319,0,587,0,9,15,0
2022,1,川内,六丁の目,603,366,27,24,0,0,0,0,0,10,0,329,0,237,100,0,122,0,4,11,0
2022,1,川内,荒井,421,179,21,19,0,0,0,0,0,4,0,154,0,242,69,0,89,0,18,66,0
2022,1,国際センター,泉中央,2939,656,76,73,0,0,0,0,0,16,0,564,0,2283,39,180,2038,0,17,9,0
2022,1,国際センター,八乙女,343,108,5,5,0,0,0,0,0,4,0,99,0,235,0,0,215,0,3,17,0
2022,1,国際センター,黒松,261,63,8,8,0,0,0,0,0,0,0,55,0,198,0,34,161,0,2,1,0
2022,1,国際センター,旭ヶ丘,336,160,8,7,0,0,0,0,0,5,0,147,0,176,33,5,130,0,6,2,0
2022,1,国際センター,台原,263,93,7,7,0,0,0,0,0,0,0,86,0,170,26,1,124,0,4,15,0
2022,1,国際センター,北仙台,359,207,28,23,0,0,0,0,0,4,0,175,0,152,45,41,54,0,11,1,0
2022,1,国際センター,北四番丁,640,338,31,30,0,0,0,0,0,1,0,306,0,302,33,99,168,0,1,1,0
2022,1,国際センター,勾当台公園,484,206,26,25,0,0,0,0,0,10,0,170,0,278,236,4,26,0,12,0,0
2022,1,国際センター,広瀬通,510,163,16,16,0,0,0,0,0,1,0,146,0,347,0,30,317,0,0,0,0
2022,1,国際センター,仙台,21283,11515,1561,1495,0,0,0,0,0,89,0,9865,0,9768,1482,5732,2165,0,236,153,0
2022,1,国際センター,五橋,412,320,30,30,0,0,0,0,0,3,0,287,0,92,29,9,33,0,5,16,0
2022,1,国際センター,愛宕橋,227,129,23,15,0,0,0,0,0,0,0,106,0,98,10,63,16,0,6,3,0
2022,1,国際センター,河原町,296,150,17,16,0,0,0,0,0,1,0,132,0,146,37,44,46,0,6,13,0
2022,1,国際センター,長町一丁目,468,118,15,15,0,0,0,0,0,0,0,103,0,350,78,115,153,0,3,1,0
2022,1,国際センター,長町,935,300,39,35,0,0,0,0,0,5,0,256,0,635,84,25,498,0,14,14,0
2022,1,国際センター,長町南,1349,464,53,51,0,0,0,0,0,7,0,404,0,885,34,59,776,0,13,3,0
2022,1,国際センター,富沢,937,217,12,12,0,0,0,0,0,13,0,192,0,720,91,26,595,0,6,2,0
2022,1,国際センター,八木山動物公園,2672,1148,157,142,0,0,0,0,0,18,0,973,0,1524,214,12,1161,0,121,16,0
2022,1,国際センター,青葉山,5551,3375,218,216,0,0,0,0,0,5,0,3152,0,2176,350,152,1661,1,2,10,0
2022,1,国際センター,川内,112,49,9,9,0,0,0,0,0,3,0,37,0,63,35,3,21,1,1,2,0
2022,1,国際センター,大町西公園,427,224,28,25,0,0,0,0,0,9,0,187,0,203,31,28,111,0,31,2,0
2022,1,国際センター,青葉通一番町,5274,3480,406,381,0,0,0,0,0,46,0,3028,0,1794,479,315,727,0,231,42,0
2022,1,国際センター,宮城野通,2351,1407,129,123,0,0,0,0,0,5,0,1273,0,944,258,264,347,0,45,30,0
2022,1,国際センター,連坊,1028,396,39,38,0,0,0,0,0,4,0,353,0,632,64,244,315,0,9,0,0
2022,1,国際センター,薬師堂,1305,582,62,57,0,0,0,0,0,8,0,512,0,723,130,260,273,0,40,20,0
2022,1,国際センター,卸町,1127,405,64,62,0,0,0,0,0,8,0,333,0,722,232,0,455,0,29,6,0
2022,1,国際センター,六丁の目,972,441,39,36,0,0,0,0,0,13,0,389,0,531,102,0,380,0,34,15,0
2022,1,国際センター,荒井,587,230,30,27,0,0,0,0,0,12,0,188,0,357,141,0,200,0,7,9,0
2022,1,大町西公園,泉中央,1115,522,35,28,0,0,0,0,0,16,0,471,0,593,407,3,99,0,64,20,0
2022,1,大町西公園,八乙女,298,140,15,13,0,0,0,0,0,1,0,124,0,158,111,0,15,0,17,15,0
2022,1,大町西公園,黒松,96,71,9,9,0,0,0,0,0,1,0,61,0,25,15,1,3,0,3,3,0
2022,1,大町西公園,旭ヶ丘,215,80,6,5,0,0,0,0,0,1,0,73,0,135,107,0,12,0,13,3,0
2022,1,大町西公園,台原,162,98,10,10,0,0,0,0,0,0,0,88,0,64,38,0,9,0,16,1,0
2022,1,大町西公園,北仙台,316,158,15,13,0,0,0,0,0,5,0,138,0,158,117,0,4,0,17,20,0
2022,1,大町西公園,北四番丁,390,234,24,22,0,0,0,0,0,3,0,207,0,156,77,0,15,0,44,20,0
2022,1,大町西公園,勾当台公園,444,241,14,12,0,0,0,0,0,2,0,225,0,203,85,1,2,0,62,53,0
2022,1,大町西公園,広瀬通,70,55,6,5,0,0,0,0,0,3,0,46,0,15,0,2,1,0,9,3,0
2022,1,大町西公園,仙台,15057,10291,1279,1207,0,0,0,0,0,103,0,8909,0,4766,2967,194,738,1,689,177,0
2022,1,大町西公園,五橋,357,264,33,33,0,0,0,0,0,2,0,229,0,93,44,5,21,0,12,11,0
2022,1,大町西公園,愛宕橋,199,132,30,30,0,0,0,0,0,0,0,102,0,67,46,2,2,0,13,4,0
2022,1,大町西公園,河原町,359,215,19,19,0,0,0,0,0,3,0,193,0,144,116,7,2,0,16,3,0
2022,1,大町西公園,長町一丁目,356,245,25,25,0,0,0,0,0,4,0,216,0,111,87,1,0,0,8,15,0
2022,1,大町西公園,長町,836,495,39,35,0,0,0,0,0,11,0,445,0,341,258,0,24,0,49,10,0
2022,1,大町西公園,長町南,597,305,35,20,0,0,0,0,0,20,0,250,0,292,195,0,7,0,53,37,0
2022,1,大町西公園,富沢,554,193,12,11,0,0,0,0,0,7,0,174,0,361,312,0,23,0,19,7,0
2022,1,大町西公園,八木山動物公園,4472,2429,301,273,0,0,0,0,0,18,0,2110,0,2043,1208,1,462,0,273,99,0
2022,1,大町西公園,青葉山,9348,4884,311,305,0,0,0,0,0,6,0,4567,0,4464,1072,220,3124,0,41,7,0
2022,1,大町西公園,川内,2745,1711,99,84,0,0,0,0,0,16,0,1596,0,1034,459,40,470,0,57,8,0
2022,1,大町西公園,国際センター,393,187,27,26,0,0,0,0,0,3,0,157,0,206,62,45,73,1,19,6,0
2022,1,大町西公園,青葉通一番町,2640,1267,178,147,0,0,0,0,0,36,0,1053,0,1373,496,17,173,0,611,76,0
2022,1,大町西公園,宮城野通,2857,1836,199,167,0,0,0,0,0,17,0,1620,0,1021,658,54,136,0,99,74,0
2022,1,大町西公園,連坊,1449,689,73,72,0,0,0,0,0,2,0,614,0,760,464,40,158,0,71,27,0
2022,1,大町西公園,薬師堂,2024,883,97,95,0,0,0,0,0,5,0,781,0,1141,771,75,185,0,73,37,0
2022,1,大町西公園,卸町,1604,627,106,101,0,0,0,0,0,15,0,506,0,977,737,0,164,0,65,11,0
2022,1,大町西公園,六丁の目,1678,702,112,106,0,0,0,0,0,7,0,583,0,976,813,0,72,0,68,23,0
2022,1,大町西公園,荒井,1153,494,64,63,0,0,0,0,0,13,0,417,0,659,542,0,57,2,49,9,0
2022,1,青葉通一番町,泉中央,1871,888,91,85,0,0,0,0,0,39,0,758,0,983,616,1,63,0,237,66,0
2022,1,青葉通一番町,八乙女,754,346,42,38,0,0,0,0,0,9,0,295,0,408,299,0,15,0,68,26,0
2022,1,青葉通一番町,黒松,189,65,5,4,0,0,0,0,0,9,0,51,0,124,68,0,7,0,38,11,0
2022,1,青葉通一番町,旭ヶ丘,715,272,21,19,0,0,0,0,0,4,0,247,0,443,217,0,8,0,181,37,0
2022,1,青葉通一番町,台原,529,243,21,19,0,0,0,0,0,4,0,218,0,286,183,0,18,0,59,26,0
2022,1,青葉通一番町,北仙台,455,217,33,29,0,0,0,0,0,7,0,177,0,238,166,1,15,0,43,13,0
2022,1,青葉通一番町,北四番丁,398,291,25,24,0,0,0,0,0,5,0,261,0,107,62,1,19,0,18,7,0
2022,1,青葉通一番町,勾当台公園,200,100,17,17,0,0,0,0,0,21,0,62,0,100,46,0,0,0,39,15,0
2022,1,青葉通一番町,広瀬通,33,20,7,7,0,0,0,0,0,0,0,13,0,13,4,0,6,0,1,2,0
2022,1,青葉通一番町,仙台,14515,9175,1447,1317,0,0,0,0,0,218,0,7510,0,5340,2997,178,790,1,995,379,0
2022,1,青葉通一番町,五橋,562,356,37,32,0,0,0,0,0,6,0,313,0,206,90,6,2,1,84,23,0
2022,1,青葉通一番町,愛宕橋,562,317,32,32,0,0,0,0,0,4,0,281,0,245,111,3,10,0,115,6,0
2022,1,青葉通一番町,河原町,1266,823,47,42,0,0,0,0,0,9,0,767,0,443,246,3,2,0,157,35,0
2022,1,青葉通一番町,長町一丁目,1034,604,59,52,0,0,0,0,0,4,0,541,0,430,274,2,6,0,130,18,0
2022,1,青葉通一番町,長町,2631,1295,124,105,0,0,0,0,0,16,0,1155,0,1336,802,9,19,0,436,70,0
2022,1,青葉通一番町,長町南,3608,1859,174,153,0,0,0,0,0,26,0,1659,0,1749,1133,1,25,0,498,92,0
2022,1,青葉通一番町,富沢,1941,979,56,51,0,0,0,0,0,22,0,901,0,962,835,0,14,0,94,19,0
2022,1,青葉通一番町,八木山動物公園,28645,16041,1418,1332,0,0,0,0,0,131,0,14492,0,12604,6493,24,2478,0,3018,591,0
2022,1,青葉通一番町,青葉山,10011,4840,359,349,0,0,0,0,0,46,0,4435,0,5171,1337,50,3529,1,184,70,0
2022,1,青葉通一番町,川内,11532,6127,488,474,0,0,0,0,0,29,0,5610,0,5405,3824,103,1127,1,279,71,0
2022,1,青葉通一番町,国際センター,3722,2557,288,271,0,0,0,0,0,35,0,2234,0,1165,453,99,430,0,168,15,0
2022,1,青葉通一番町,大町西公園,3358,1447,165,141,0,0,0,0,0,38,0,1244,0,1911,600,20,329,1,891,70,0
2022,1,青葉通一番町,宮城野通,5812,3748,469,423,0,0,0,0,0,28,0,3251,0,2064,1042,2,371,0,475,174,0
2022,1,青葉通一番町,連坊,11210,6500,749,722,0,0,0,0,0,19,0,5731,1,4710,2888,19,838,0,736,229,0
2022,1,青葉通一番町,薬師堂,14915,8229,798,755,0,0,0,0,0,38,0,7393,0,6686,4515,59,744,0,1113,255,0
2022,1,青葉通一番町,卸町,12007,6199,697,660,0,0,0,0,0,51,0,5451,0,5808,4320,0,706,0,565,217,0
2022,1,青葉通一番町,六丁の目,7164,3566,387,361,0,0,0,0,0,47,0,3132,0,3598,2854,0,405,0,198,141,0
2022,1,青葉通一番町,荒井,8054,3985,380,350,0,0,0,0,0,46,0,3559,0,4069,3135,0,268,11,450,205,0
2022,1,宮城野通,泉中央,1587,739,45,44,0,0,0,0,0,16,0,678,0,848,582,0,72,0,55,139,0
2022,1,宮城野通,八乙女,500,288,16,15,0,0,0,0,0,5,0,267,0,212,145,0,4,0,20,43,0
2022,1,宮城野通,黒松,112,44,2,1,0,0,0,0,0,1,0,41,0,68,28,0,10,0,10,20,0
2022,1,宮城野通,旭ヶ丘,633,299,14,12,0,0,0,0,0,2,0,283,0,334,267,0,11,0,29,27,0
2022,1,宮城野通,台原,467,249,29,18,0,0,0,0,0,0,0,220,0,218,185,0,1,0,15,17,0
2022,1,宮城野通,北仙台,375,172,13,12,0,0,0,0,0,4,0,155,0,203,115,1,5,0,18,64,0
2022,1,宮城野通,北四番丁,564,356,32,27,0,0,0,0,0,2,0,322,0,208,140,0,8,0,28,32,0
2022,1,宮城野通,勾当台公園,1457,1049,97,92,0,0,0,0,0,15,0,937,0,408,224,0,2,0,133,49,0
2022,1,宮城野通,広瀬通,233,175,18,18,0,0,0,0,0,5,0,152,0,58,30,0,3,0,14,11,0
2022,1,宮城野通,仙台,1252,459,89,83,0,0,0,0,0,28,0,342,0,793,406,24,96,0,93,174,0
2022,1,宮城野通,五橋,149,99,19,18,0,0,0,0,0,1,0,79,0,50,27,0,0,0,20,3,0
2022,1,宮城野通,愛宕橋,106,79,12,12,0,0,0,0,0,2,0,65,0,27,13,0,3,0,5,6,0
2022,1,宮城野通,河原町,294,172,13,12,0,0,0,0,0,1,0,158,0,122,86,0,1,0,9,26,0
2022,1,宮城野通,長町一丁目,220,107,7,7,0,0,0,0,0,6,0,94,0,113,70,0,2,0,28,13,0
2022,1,宮城野通,長町,385,134,28,27,0,0,0,0,0,3,0,103,0,251,93,0,2,0,104,52,0
2022,1,宮城野通,長町南,1108,606,87,66,0,0,0,0,0,12,0,507,0,502,342,0,3,0,87,70,0
2022,1,宮城野通,富沢,687,337,22,22,0,0,0,0,0,5,0,310,0,350,308,0,4,0,18,20,0
2022,1,宮城野通,八木山動物公園,5601,2894,225,211,0,0,0,0,0,27,0,2642,0,2707,1707,0,631,0,184,185,0
2022,1,宮城野通,青葉山,4562,1810,106,100,0,0,0,0,0,4,0,1700,0,2752,662,20,2028,0,24,18,0
2022,1,宮城野通,川内,1797,941,79,78,0,0,0,0,0,4,0,858,0,856,215,5,587,0,10,39,0
2022,1,宮城野通,国際センター,1989,1263,123,120,0,0,0,0,0,6,0,1134,0,726,217,241,223,0,34,11,0
2022,1,宮城野通,大町西公園,2336,1528,163,151,0,0,0,0,0,12,0,1353,0,808,517,26,125,0,75,65,0
2022,1,宮城野通,青葉通一番町,7635,5246,678,629,0,0,0,0,0,49,0,4519,0,2389,1289,3,350,0,564,183,0
2022,1,宮城野通,連坊,4609,2465,413,384,0,0,0,0,0,6,0,2046,0,2144,1348,55,311,1,231,198,0
2022,1,宮城野通,薬師堂,10729,5912,745,689,0,0,0,0,0,31,0,5136,0,4817,3477,107,406,0,404,423,0
2022,1,宮城野通,卸町,9685,5101,662,630,0,0,0,0,0,48,0,4391,0,4584,3530,13,546,0,303,192,0
2022,1,宮城野通,六丁の目,7789,3981,670,623,0,0,0,0,0,22,0,3289,0,3808,3076,15,451,0,179,87,0
2022,1,宮城野通,荒井,5545,2487,262,234,0,0,0,0,0,30,0,2195,0,3058,2507,19,226,0,161,145,0
2022,1,連坊,泉中央,3401,830,72,69,0,0,0,0,0,30,0,728,0,2571,659,220,1571,0,47,74,0
2022,1,連坊,八乙女,594,166,16,16,0,0,0,0,0,2,0,148,0,428,179,0,242,0,6,1,0
2022,1,連坊,黒松,306,75,6,4,0,0,0,0,0,0,0,69,0,231,106,0,120,0,5,0,0
2022,1,連坊,旭ヶ丘,485,134,13,13,0,0,0,0,0,3,0,118,0,351,175,17,122,0,21,16,0
2022,1,連坊,台原,384,111,2,2,0,0,0,0,0,0,0,109,0,273,182,0,51,0,13,27,0
2022,1,連坊,北仙台,744,320,16,15,0,0,0,0,0,2,0,302,0,424,168,132,91,0,24,9,0
2022,1,連坊,北四番丁,1527,756,37,37,0,0,0,0,0,3,0,716,0,771,424,191,96,0,32,28,0
2022,1,連坊,勾当台公園,4381,1874,129,127,0,0,0,0,0,9,0,1736,0,2507,2197,40,45,0,151,74,0
2022,1,連坊,広瀬通,1585,707,121,107,0,0,0,0,0,4,0,582,0,878,398,41,400,0,31,8,0
2022,1,連坊,仙台,31053,15498,2186,2087,0,0,0,0,0,51,0,13260,1,15555,7347,4000,2735,0,1017,456,0
2022,1,連坊,五橋,159,109,8,8,0,0,0,0,0,0,0,101,0,50,30,0,9,0,7,4,0
2022,1,連坊,愛宕橋,131,55,11,10,0,0,0,0,0,0,0,44,0,76,21,2,4,0,28,21,0
2022,1,連坊,河原町,110,45,3,3,0,0,0,0,0,0,0,42,0,65,29,0,19,0,15,2,0
2022,1,連坊,長町一丁目,372,197,8,8,0,0,0,0,0,2,0,187,0,175,90,5,22,0,13,45,0
2022,1,連坊,長町,811,417,55,52,0,0,0,0,0,5,0,357,0,394,195,41,93,0,35,30,0
2022,1,連坊,長町南,992,419,29,27,0,0,0,0,0,13,0,376,1,573,246,21,237,0,55,14,0
2022,1,連坊,富沢,797,186,39,33,0,0,0,0,0,5,0,142,0,611,202,0,389,0,18,2,0
2022,1,連坊,八木山動物公園,1793,752,99,87,0,0,0,0,0,13,0,640,0,1041,294,0,666,0,48,33,0
2022,1,連坊,青葉山,3910,682,36,35,0,0,0,0,0,7,0,639,0,3228,743,0,2464,0,1,20,0
2022,1,連坊,川内,1088,450,28,28,0,0,0,0,0,4,0,418,0,638,85,0,547,0,5,1,0
2022,1,連坊,国際センター,1155,418,41,40,0,0,0,0,0,6,0,371,0,737,121,277,326,0,12,1,0
2022,1,連坊,大町西公園,1851,926,111,103,0,0,0,0,0,1,0,814,0,925,674,16,113,0,89,33,0
2022,1,連坊,青葉通一番町,13487,8294,1037,1006,0,0,0,0,0,17,0,7240,0,5193,3491,21,666,0,775,240,0
2022,1,連坊,宮城野通,5313,2902,475,448,0,0,0,0,0,28,0,2399,0,2411,1228,240,467,0,262,214,0
2022,1,連坊,薬師堂,1277,592,80,68,0,0,0,0,0,10,0,502,0,685,238,25,126,1,230,65,0
2022,1,連坊,卸町,4637,2513,326,310,0,0,0,0,0,8,0,2179,0,2124,1549,30,222,0,241,82,0
2022,1,連坊,六丁の目,3269,1569,274,247,0,0,0,0,0,13,0,1282,0,1700,1311,1,230,0,73,85,0
2022,1,連坊,荒井,2901,1096,95,79,0,0,0,0,0,25,0,976,0,1805,1098,13,529,0,65,100,0
2022,1,薬師堂,泉中央,4199,1283,146,138,0,0,0,0,0,26,0,1111,0,2916,1240,93,1401,0,91,91,0
2022,1,薬師堂,八乙女,1029,340,33,32,0,0,0,0,0,4,0,303,0,689,426,1,192,0,45,25,0
2022,1,薬師堂,黒松,314,132,8,8,0,0,0,0,0,1,0,123,0,182,65,0,84,0,24,9,0
2022,1,薬師堂,旭ヶ丘,600,266,17,17,0,0,0,0,0,2,0,247,0,334,122,2,110,0,57,43,0
2022,1,薬師堂,台原,621,311,46,45,0,0,0,0,0,4,0,261,0,310,164,8,78,0,14,46,0
2022,1,薬師堂,北仙台,1037,525,43,43,0,0,0,0,0,3,0,479,0,512,230,9,144,0,72,57,0
2022,1,薬師堂,北四番丁,2362,1118,47,44,0,0,0,0,0,7,0,1064,0,1244,1002,52,60,0,68,62,0
2022,1,薬師堂,勾当台公園,5450,2630,151,148,0,0,0,0,0,13,0,2466,0,2820,2290,14,40,1,305,170,0
2022,1,薬師堂,広瀬通,1184,630,64,62,0,0,0,0,0,2,0,564,0,554,465,4,37,0,43,5,0
2022,1,薬師堂,仙台,46354,23376,3738,3510,0,0,0,0,0,108,0,19529,1,22978,12204,4867,3064,0,1813,1030,0
2022,1,薬師堂,五橋,789,411,42,34,0,0,0,0,0,6,0,363,0,378,303,6,14,0,18,37,0
2022,1,薬師堂,愛宕橋,287,172,19,18,0,0,0,0,0,1,0,152,0,115,72,0,6,0,12,25,0
2022,1,薬師堂,河原町,203,112,21,18,0,0,0,0,0,0,0,91,0,91,51,0,2,0,25,13,0
2022,1,薬師堂,長町一丁目,684,318,25,22,0,0,0,0,0,4,0,289,0,366,224,0,53,0,58,31,0
2022,1,薬師堂,長町,1187,499,61,53,0,0,0,0,0,9,0,429,0,688,293,4,150,0,158,83,0
2022,1,薬師堂,長町南,1940,824,98,67,0,0,0,0,0,20,0,706,0,1116,664,0,270,0,64,118,0
2022,1,薬師堂,富沢,963,334,21,21,0,0,0,0,0,11,0,302,0,629,278,0,292,0,21,38,0
2022,1,薬師堂,八木山動物公園,2451,936,153,136,0,0,0,0,0,34,0,749,0,1515,589,0,754,0,70,102,0
2022,1,薬師堂,青葉山,2982,519,21,21,0,0,0,0,0,7,0,491,0,2463,494,0,1899,0,38,32,0
2022,1,薬師堂,川内,1106,414,46,43,0,0,0,0,0,1,0,367,0,692,233,0,406,0,44,9,0
2022,1,薬師堂,国際センター,1336,568,61,53,0,0,0,0,0,6,0,501,0,768,133,301,259,0,62,13,0
2022,1,薬師堂,大町西公園,2392,1024,105,105,0,0,0,0,0,16,0,903,0,1368,994,82,160,0,96,36,0
2022,1,薬師堂,青葉通一番町,17174,9742,1102,1028,0,0,0,0,0,37,0,8603,0,7432,5356,45,653,0,1140,238,0
2022,1,薬師堂,宮城野通,11236,6275,745,711,0,0,0,0,0,13,0,5517,0,4961,3439,119,447,0,514,442,0
2022,1,薬師堂,連坊,1239,567,79,70,0,0,0,0,0,23,0,465,0,672,236,27,130,0,208,71,0
2022,1,薬師堂,卸町,3085,1504,264,219,0,0,0,0,0,9,0,1231,0,1581,764,18,292,2,337,168,0
2022,1,薬師堂,六丁の目,3794,2028,402,357,0,0,0,0,0,22,0,1604,0,1766,1017,49,364,0,171,165,0
2022,1,薬師堂,荒井,2593,1161,178,162,0,0,0,0,0,40,0,943,0,1432,828,3,317,0,71,213,0
2022,1,卸町,泉中央,2899,1191,150,137,0,0,0,0,0,35,0,1006,0,1708,1108,11,418,0,68,103,0
2022,1,卸町,八乙女,1032,379,53,49,0,0,0,0,0,14,0,312,0,653,537,0,62,0,10,44,0
2022,1,卸町,黒松,509,212,61,59,0,0,0,0,0,4,0,147,0,297,269,0,5,0,15,8,0
2022,1,卸町,旭ヶ丘,792,321,38,35,0,0,0,0,0,9,0,274,0,471,374,0,13,0,34,50,0
2022,1,卸町,台原,649,198,36,30,0,0,0,0,0,4,0,158,0,451,404,0,23,0,7,17,0
2022,1,卸町,北仙台,1238,473,74,70,0,0,0,0,0,14,0,385,0,765,650,0,36,0,34,45,0
2022,1,卸町,北四番丁,1636,693,58,55,0,0,0,0,0,11,0,624,0,943,843,0,33,0,54,13,0
2022,1,卸町,勾当台公園,4052,1883,258,231,0,0,0,0,0,10,0,1615,0,2169,1953,0,10,0,168,38,0
2022,1,卸町,広瀬通,1068,602,72,66,0,0,0,0,0,0,0,530,0,466,402,0,31,0,29,4,0
2022,1,卸町,仙台,36236,18776,3168,2982,0,0,0,0,0,129,0,15479,0,17460,13140,284,2084,0,1060,892,0
2022,1,卸町,五橋,1200,534,87,72,0,0,0,0,0,2,0,445,0,666,538,70,20,0,26,12,0
2022,1,卸町,愛宕橋,382,164,44,25,0,0,0,0,0,5,0,115,0,218,140,0,34,0,16,28,0
2022,1,卸町,河原町,501,215,10,8,0,0,0,0,0,8,0,197,0,286,223,0,5,0,31,27,0
2022,1,卸町,長町一丁目,926,334,17,13,0,0,0,0,0,31,0,286,0,592,339,0,202,0,35,16,0
2022,1,卸町,長町,1510,571,56,54,0,0,0,0,0,24,0,491,0,939,671,12,50,0,115,91,0
2022,1,卸町,長町南,1674,703,75,67,0,0,0,0,0,28,0,600,0,971,815,0,44,0,62,50,0
2022,1,卸町,富沢,1161,372,41,34,0,0,0,0,0,12,0,319,0,789,596,0,153,0,18,22,0
2022,1,卸町,八木山動物公園,2470,843,123,110,0,0,0,0,0,28,0,692,0,1627,813,0,633,0,83,98,0
