年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2019,9,北四番丁,泉中央,37787,15406,1923,1696,0,0,0,0,0,114,0,13369,0,22381,14830,206,4248,2,1767,1328,0
2019,9,北四番丁,八乙女,12345,6358,600,559,0,0,0,0,0,24,0,5734,0,5987,4572,1,663,0,462,289,0
2019,9,北四番丁,黒松,5817,2143,272,256,0,0,0,0,0,20,0,1851,0,3674,2604,1,467,0,404,198,0
2019,9,北四番丁,旭ヶ丘,9639,4023,414,376,0,0,0,0,0,30,0,3579,0,5616,3807,16,656,2,730,405,0
2019,9,北四番丁,台原,6937,3184,355,329,0,0,0,0,0,14,0,2815,0,3753,2250,97,528,1,628,249,0
2019,9,北四番丁,北仙台,5540,2758,423,375,0,0,0,0,0,19,0,2316,0,2782,1982,54,251,1,277,217,0
2019,9,北四番丁,勾当台公園,4673,2009,339,292,0,0,0,0,0,84,0,1586,0,2664,1799,28,153,1,569,114,0
2019,9,北四番丁,広瀬通,9668,5207,960,923,0,0,0,0,0,63,0,4184,0,4461,3667,47,383,0,221,143,0
2019,9,北四番丁,仙台,53595,30768,5185,4969,0,0,0,0,0,179,0,25404,0,22827,18797,855,1533,8,917,717,0
2019,9,北四番丁,五橋,6178,3317,408,352,0,0,0,0,0,22,0,2887,0,2861,1791,202,323,0,416,129,0
2019,9,北四番丁,愛宕橋,1683,871,120,117,0,0,0,0,0,5,0,746,0,812,596,16,61,0,103,36,0
2019,9,北四番丁,河原町,4128,1852,177,168,0,0,0,0,0,3,0,1672,0,2276,1843,6,95,0,148,184,0
2019,9,北四番丁,長町一丁目,4030,1888,268,256,0,0,0,0,0,8,0,1612,0,2142,1463,0,315,0,242,122,0
2019,9,北四番丁,長町,11539,5461,789,728,0,0,0,0,0,15,0,4657,0,6078,4432,5,558,4,696,383,0
2019,9,北四番丁,長町南,10530,4661,664,597,0,0,0,0,0,50,0,3947,0,5869,4134,15,695,0,516,509,0
2019,9,北四番丁,富沢,7367,2552,299,284,0,0,0,0,0,21,0,2232,0,4815,4056,1,481,3,162,112,0
2019,9,北四番丁,八木山動物公園,1330,623,67,54,0,0,0,0,0,13,0,543,0,707,471,0,128,0,73,35,0
2019,9,北四番丁,青葉山,1406,655,47,45,0,0,0,0,0,3,0,605,0,751,269,1,479,0,2,0,0
2019,9,北四番丁,川内,560,340,34,31,0,0,0,0,0,1,0,305,0,220,133,1,71,0,6,9,0
2019,9,北四番丁,国際センター,603,434,54,49,0,0,0,0,0,14,0,366,0,169,41,31,60,0,26,11,0
2019,9,北四番丁,大町西公園,388,256,25,24,0,0,0,0,0,3,0,228,0,132,85,0,12,0,29,6,0
2019,9,北四番丁,青葉通一番町,491,328,45,37,0,0,0,0,0,4,0,279,0,163,97,0,11,0,24,31,0
2019,9,北四番丁,宮城野通,832,469,76,74,0,0,0,0,0,5,0,388,0,363,270,0,33,0,49,11,0
2019,9,北四番丁,連坊,1406,653,45,38,0,0,0,0,0,6,0,602,0,753,433,102,83,0,97,38,0
2019,9,北四番丁,薬師堂,2324,1133,123,120,0,0,0,0,0,6,0,1004,0,1191,701,210,165,0,62,53,0
2019,9,北四番丁,卸町,1491,612,59,53,0,0,0,0,0,9,0,544,0,879,684,16,74,9,49,47,0
2019,9,北四番丁,六丁の目,1417,573,95,94,0,0,0,0,0,9,0,469,0,844,783,0,21,0,14,26,0
2019,9,北四番丁,荒井,1129,424,54,54,0,0,0,0,0,11,0,359,0,705,580,0,46,10,29,40,0
2019,9,勾当台公園,泉中央,83212,39161,6054,5416,0,0,0,0,0,731,0,32376,0,44051,33201,162,2216,3,6695,1774,0
2019,9,勾当台公園,八乙女,26518,10962,1759,1610,0,0,0,0,0,200,0,9003,0,15556,12939,3,507,0,1777,330,0
2019,9,勾当台公園,黒松,14798,5785,753,687,0,0,0,0,0,90,0,4942,0,9013,6807,19,341,0,1503,343,0
2019,9,勾当台公園,旭ヶ丘,27242,11586,1953,1497,0,0,0,0,0,113,0,9520,0,15656,10686,21,578,0,3483,888,0
2019,9,勾当台公園,台原,25737,13865,1866,1681,0,0,0,0,0,80,0,11918,1,11872,7953,82,607,0,2570,660,0
2019,9,勾当台公園,北仙台,28996,15809,2614,2418,0,0,0,0,0,132,0,13062,1,13187,9640,78,634,1,2047,787,0
2019,9,勾当台公園,北四番丁,4151,1909,393,348,0,0,0,0,0,80,0,1436,0,2242,1447,27,110,1,522,135,0
2019,9,勾当台公園,広瀬通,2875,1195,256,239,0,0,0,0,0,87,0,852,0,1680,1241,10,105,1,177,146,0
2019,9,勾当台公園,仙台,76063,48568,10673,10078,0,0,0,0,0,735,0,37158,2,27495,22133,357,1125,1,2716,1163,0
2019,9,勾当台公園,五橋,10248,6061,867,799,0,0,0,0,0,64,0,5130,0,4187,2869,65,283,0,759,211,0
2019,9,勾当台公園,愛宕橋,4941,2411,473,434,0,0,0,0,0,16,0,1922,0,2530,1760,3,73,1,621,72,0
2019,9,勾当台公園,河原町,10653,5064,805,748,0,0,0,0,0,33,0,4226,0,5589,4525,15,191,0,667,191,0
2019,9,勾当台公園,長町一丁目,8978,3791,540,503,0,0,0,0,0,43,0,3208,0,5187,4231,0,164,0,573,219,0
2019,9,勾当台公園,長町,27423,13120,1909,1712,0,0,0,0,0,153,0,11057,1,14303,10979,16,325,7,2315,661,0
2019,9,勾当台公園,長町南,31315,14927,2354,2097,0,0,0,0,0,174,0,12399,0,16388,12298,1,435,0,2822,832,0
2019,9,勾当台公園,富沢,18805,6863,843,755,0,0,0,0,0,111,0,5909,0,11942,10697,0,391,4,637,213,0
2019,9,勾当台公園,八木山動物公園,1911,770,113,98,0,0,0,0,0,24,0,633,0,1141,783,0,49,0,255,54,0
2019,9,勾当台公園,青葉山,558,404,42,40,0,0,0,0,0,16,0,346,0,154,51,12,54,0,19,18,0
2019,9,勾当台公園,川内,1106,398,34,32,0,0,0,0,0,12,0,352,0,708,681,0,13,0,9,5,0
2019,9,勾当台公園,国際センター,641,453,97,92,0,0,0,0,0,31,0,325,0,188,96,0,53,0,29,10,0
2019,9,勾当台公園,大町西公園,477,328,51,50,0,0,0,0,0,45,0,232,0,149,39,0,19,0,76,15,0
2019,9,勾当台公園,青葉通一番町,319,173,37,34,0,0,0,0,0,26,0,110,0,146,44,0,12,0,65,25,0
2019,9,勾当台公園,宮城野通,1251,869,166,151,0,0,0,0,0,22,0,681,0,382,210,0,18,0,97,57,0
2019,9,勾当台公園,連坊,3136,1568,149,137,0,0,0,0,0,12,0,1407,0,1568,1206,21,37,0,198,106,0
2019,9,勾当台公園,薬師堂,4171,2373,262,240,0,0,0,0,0,13,0,2098,0,1798,1236,2,41,0,401,118,0
2019,9,勾当台公園,卸町,3084,1546,271,246,0,0,0,0,0,36,0,1239,0,1538,1192,1,35,0,255,55,0
2019,9,勾当台公園,六丁の目,2231,933,136,118,0,0,0,0,0,33,0,764,0,1298,1123,0,66,0,75,34,0
2019,9,勾当台公園,荒井,2858,1171,146,132,0,0,0,0,0,82,0,943,0,1687,1453,1,20,3,150,60,0
2019,9,広瀬通,泉中央,65345,31762,4859,4523,0,0,0,0,0,376,0,26527,0,33583,24101,473,5303,0,2830,876,0
2019,9,広瀬通,八乙女,19412,9039,1274,1209,0,0,0,0,0,111,0,7654,0,10373,8221,4,1231,0,690,227,0
2019,9,広瀬通,黒松,11917,4845,570,526,0,0,0,0,0,59,0,4216,0,7072,5476,20,703,0,672,201,0
2019,9,広瀬通,旭ヶ丘,18828,8401,1352,1236,0,0,0,0,0,78,0,6971,0,10427,7707,21,942,0,1352,405,0
2019,9,広瀬通,台原,12759,5091,799,762,0,0,0,0,0,27,0,4265,0,7668,5878,56,719,0,668,347,0
2019,9,広瀬通,北仙台,21137,11690,1943,1843,0,0,0,0,0,67,0,9680,0,9447,7333,120,973,0,694,327,0
2019,9,広瀬通,北四番丁,6762,3825,806,782,0,0,0,0,0,61,0,2958,0,2937,2319,58,255,0,196,109,0
2019,9,広瀬通,勾当台公園,2247,1033,217,200,0,0,0,0,0,93,0,723,0,1214,798,6,88,1,200,121,0
2019,9,広瀬通,仙台,12993,9124,2345,2190,0,0,0,0,0,159,0,6618,2,3869,2516,136,777,0,219,221,0
2019,9,広瀬通,五橋,4921,3255,615,583,0,0,0,0,0,21,0,2619,0,1666,1101,58,252,0,151,104,0
2019,9,広瀬通,愛宕橋,3672,2102,407,390,0,0,0,0,0,6,0,1689,0,1570,1236,1,108,0,136,89,0
2019,9,広瀬通,河原町,9520,5153,848,803,0,0,0,0,0,24,0,4281,0,4367,3613,92,303,2,262,95,0
2019,9,広瀬通,長町一丁目,7333,3601,464,437,0,0,0,0,0,24,0,3113,0,3732,3020,0,396,0,237,79,0
2019,9,広瀬通,長町,17334,8917,1498,1398,0,0,0,0,0,81,0,7338,0,8417,6076,99,956,2,903,381,0
2019,9,広瀬通,長町南,22615,11611,1913,1773,0,0,0,0,0,112,0,9586,0,11004,8513,71,909,0,1007,504,0
2019,9,広瀬通,富沢,16227,6639,877,810,0,0,0,0,0,64,0,5698,0,9588,8345,0,917,2,210,114,0
2019,9,広瀬通,八木山動物公園,292,159,38,37,0,0,0,0,0,17,0,104,0,133,52,0,47,0,23,11,0
2019,9,広瀬通,青葉山,139,121,18,18,0,0,0,0,0,1,0,102,0,18,3,0,3,0,11,1,0
2019,9,広瀬通,川内,131,99,11,10,0,0,0,0,0,5,0,83,0,32,8,0,21,0,2,1,0
2019,9,広瀬通,国際センター,278,258,40,38,0,0,0,0,0,14,0,204,0,20,1,2,11,0,4,2,0
2019,9,広瀬通,大町西公園,119,78,21,20,0,0,0,0,0,9,0,48,0,41,16,0,4,0,20,1,0
2019,9,広瀬通,青葉通一番町,62,44,12,12,0,0,0,0,0,4,0,28,0,18,5,0,5,0,7,1,0
2019,9,広瀬通,宮城野通,298,222,43,42,0,0,0,0,0,4,0,175,0,76,54,0,3,0,9,10,0
2019,9,広瀬通,連坊,660,373,99,98,0,0,0,0,0,0,0,274,0,287,219,28,19,0,16,5,0
2019,9,広瀬通,薬師堂,1082,669,114,113,0,0,0,0,0,6,0,549,0,413,339,1,20,0,30,23,0
2019,9,広瀬通,卸町,929,509,94,86,0,0,0,0,0,9,0,406,0,420,297,51,51,0,10,11,0
2019,9,広瀬通,六丁の目,471,294,54,52,0,0,0,0,0,7,0,233,0,177,96,0,51,0,8,22,0
2019,9,広瀬通,荒井,501,300,50,45,0,0,0,0,0,14,0,236,0,201,146,5,30,0,14,6,0
2019,9,仙台,泉中央,240328,128184,24229,22444,0,0,0,0,0,1659,0,102293,3,112144,69046,4623,26641,3,8174,3657,0
2019,9,仙台,八乙女,68155,31230,6061,5660,0,0,0,0,0,433,0,24736,0,36925,25792,923,6949,0,2385,876,0
2019,9,仙台,黒松,34645,14799,2378,2216,0,0,0,0,0,185,0,12236,0,19846,14123,411,2724,0,1757,831,0
2019,9,仙台,旭ヶ丘,56859,27062,5910,5062,0,0,0,0,0,304,0,20845,3,29797,19762,311,4385,0,3634,1705,0
2019,9,仙台,台原,39221,18131,3228,3002,0,0,0,0,0,109,0,14794,0,21090,14469,403,3476,2,1607,1133,0
2019,9,仙台,北仙台,34735,17682,3017,2839,0,0,0,0,0,190,0,14475,0,17053,11453,303,2930,0,1363,1004,0
2019,9,仙台,北四番丁,53387,32204,5182,4993,0,0,0,0,0,180,0,26842,0,21183,17356,948,1443,23,935,478,0
2019,9,仙台,勾当台公園,89504,63032,12836,12153,0,0,0,0,0,837,0,49359,0,26472,20705,391,1404,3,2885,1084,0
2019,9,仙台,広瀬通,16887,12349,3132,2947,0,0,0,0,0,195,0,9022,0,4538,2585,172,1232,0,224,325,0
2019,9,仙台,五橋,24492,14843,2889,2701,0,0,0,0,0,145,0,11809,0,9649,5257,579,1584,2,1449,778,0
2019,9,仙台,愛宕橋,19892,10886,2070,1954,0,0,0,0,0,120,0,8696,0,9006,5921,504,772,0,1360,449,0
2019,9,仙台,河原町,52698,26146,4485,4240,0,0,0,0,0,115,0,21546,0,26552,20406,918,1922,2,2398,906,0
2019,9,仙台,長町一丁目,35601,16099,2684,2494,0,0,0,0,0,127,0,13288,0,19502,14200,610,2357,0,1672,663,0
2019,9,仙台,長町,44591,18814,3793,3460,0,0,0,0,0,469,0,14552,0,25777,15071,174,2803,4,5289,2436,0
2019,9,仙台,長町南,110193,58505,12394,11302,0,0,0,0,0,760,0,45349,2,51688,35927,605,5746,0,6168,3242,0
2019,9,仙台,富沢,71199,33238,6416,6015,0,0,0,0,0,367,0,26453,2,37961,30215,125,5424,5,1464,728,0
2019,9,仙台,八木山動物公園,51249,25832,6093,4910,0,0,0,0,0,506,0,19232,1,25417,8380,803,12530,3,2636,1065,0
2019,9,仙台,青葉山,24477,14392,1782,1722,0,0,0,0,0,114,0,12495,1,10085,3310,559,5846,0,206,164,0
2019,9,仙台,川内,24365,17117,2401,2325,0,0,0,0,0,112,0,14604,0,7248,4051,690,2008,5,350,144,0
2019,9,仙台,国際センター,33639,22683,4857,4529,0,0,0,0,0,293,0,17531,2,10956,1686,6317,2410,0,341,202,0
2019,9,仙台,大町西公園,19612,14271,2611,2422,0,0,0,0,0,139,0,11521,0,5341,2749,330,1052,3,1009,198,0
2019,9,仙台,青葉通一番町,21291,14848,2620,2431,0,0,0,0,0,292,0,11936,0,6443,2907,267,1553,1,1262,453,0
2019,9,仙台,宮城野通,1679,845,237,219,0,0,0,0,0,41,0,567,0,834,353,14,220,1,133,113,0
2019,9,仙台,連坊,34907,16871,2809,2644,0,0,0,0,0,76,0,13986,0,18036,8572,4112,3196,0,1641,515,0
2019,9,仙台,薬師堂,59397,28658,5047,4737,0,0,0,0,0,163,0,23447,1,30739,15033,7280,4253,1,2823,1349,0
2019,9,仙台,卸町,46032,24059,4808,4471,0,0,0,0,0,256,0,18995,0,21973,14930,472,3987,1,1618,965,0
2019,9,仙台,六丁の目,40789,20966,4355,4080,0,0,0,0,0,182,0,16429,0,19823,12782,1682,3943,0,687,729,0
2019,9,仙台,荒井,34717,18799,3887,3633,0,0,0,0,0,368,0,14543,1,15918,9814,193,3770,22,1110,1009,0
2019,9,五橋,泉中央,16584,6640,983,848,0,0,0,0,0,159,0,5498,0,9944,5434,134,3517,1,589,269,0
2019,9,五橋,八乙女,4661,1844,172,160,0,0,0,0,0,21,0,1651,0,2817,1964,22,563,0,180,88,0
2019,9,五橋,黒松,1733,646,70,68,0,0,0,0,0,11,0,565,0,1087,539,0,402,0,73,73,0
2019,9,五橋,旭ヶ丘,3013,1097,158,119,0,0,0,0,0,7,0,932,0,1916,1162,0,394,0,194,166,0
2019,9,五橋,台原,2741,1170,125,117,0,0,0,0,0,9,0,1036,0,1571,883,0,407,0,181,100,0
2019,9,五橋,北仙台,4724,2275,311,251,0,0,0,0,0,15,0,1949,0,2449,1565,13,519,0,242,110,0
2019,9,五橋,北四番丁,6003,3387,397,339,0,0,0,0,0,17,0,2973,0,2616,1772,107,276,1,329,131,0
2019,9,五橋,勾当台公園,14281,9217,1531,1436,0,0,0,0,0,87,0,7599,0,5064,3632,59,292,0,848,233,0
2019,9,五橋,広瀬通,7778,5086,882,851,0,0,0,0,0,30,0,4174,0,2692,1736,75,485,0,270,126,0
2019,9,五橋,仙台,25104,14677,3083,2855,0,0,0,0,0,129,0,11465,0,10427,5310,466,2224,2,1514,911,0
2019,9,五橋,愛宕橋,311,106,31,31,0,0,0,0,0,6,0,69,0,205,113,5,33,0,18,36,0
2019,9,五橋,河原町,4096,1857,262,246,0,0,0,0,0,8,0,1587,0,2239,1567,82,302,0,134,154,0
2019,9,五橋,長町一丁目,5188,2974,381,366,0,0,0,0,0,11,0,2582,0,2214,1513,46,302,0,240,113,0
2019,9,五橋,長町,13146,7473,1107,984,0,0,0,0,0,45,0,6321,0,5673,3773,139,610,0,849,302,0
2019,9,五橋,長町南,13231,6069,870,766,0,0,0,0,0,62,0,5137,0,7162,4927,118,858,0,802,457,0
2019,9,五橋,富沢,8880,4309,377,354,0,0,0,0,0,22,0,3910,0,4571,3682,22,640,1,136,90,0
2019,9,五橋,八木山動物公園,621,288,47,44,0,0,0,0,0,16,0,225,0,333,181,0,61,0,59,32,0
2019,9,五橋,青葉山,556,270,37,37,0,0,0,0,0,1,0,232,0,286,112,51,115,0,6,2,0
2019,9,五橋,川内,291,187,37,36,0,0,0,0,0,2,0,148,0,104,32,20,44,0,6,2,0
2019,9,五橋,国際センター,391,277,37,35,0,0,0,0,0,13,0,227,0,114,21,40,24,0,20,9,0
2019,9,五橋,大町西公園,414,307,31,29,0,0,0,0,0,2,0,274,0,107,60,1,9,0,28,9,0
2019,9,五橋,青葉通一番町,871,500,81,61,0,0,0,0,0,15,0,404,0,371,170,9,21,0,119,52,0
2019,9,五橋,宮城野通,157,81,12,12,0,0,0,0,0,0,0,69,0,76,17,26,2,0,30,1,0
2019,9,五橋,連坊,161,89,14,12,0,0,0,0,0,0,0,75,0,72,18,8,26,0,19,1,0
2019,9,五橋,薬師堂,808,364,51,47,0,0,0,0,0,2,0,311,0,444,262,70,21,0,46,45,0
2019,9,五橋,卸町,981,477,62,55,0,0,0,0,0,5,0,410,0,504,309,45,62,0,64,24,0
2019,9,五橋,六丁の目,411,228,19,15,0,0,0,0,0,4,0,205,0,183,127,0,29,0,13,14,0
2019,9,五橋,荒井,445,160,29,27,0,0,0,0,0,7,0,124,0,285,234,0,15,0,24,12,0
2019,9,愛宕橋,泉中央,4865,2003,431,417,0,0,0,0,0,61,0,1511,0,2862,1283,12,1219,0,264,84,0
2019,9,愛宕橋,八乙女,1046,382,67,63,0,0,0,0,0,3,0,312,0,664,375,0,175,0,48,66,0
2019,9,愛宕橋,黒松,414,111,7,6,0,0,0,0,0,3,0,101,0,303,187,0,86,0,19,11,0
2019,9,愛宕橋,旭ヶ丘,899,301,60,50,0,0,0,0,0,7,0,234,0,598,297,0,112,0,130,59,0
2019,9,愛宕橋,台原,795,289,31,27,0,0,0,0,0,3,0,255,0,506,243,0,153,0,85,25,0
2019,9,愛宕橋,北仙台,1542,563,100,81,0,0,0,0,0,4,0,459,0,979,621,15,166,0,120,57,0
2019,9,愛宕橋,北四番丁,2273,1165,166,157,0,0,0,0,0,10,0,989,0,1108,846,18,87,1,132,24,0
2019,9,愛宕橋,勾当台公園,6939,3556,587,550,0,0,0,0,0,27,0,2942,0,3383,2479,11,100,1,707,85,0
2019,9,愛宕橋,広瀬通,5830,3579,649,633,0,0,0,0,0,17,0,2913,0,2251,1755,1,157,0,200,138,0
2019,9,愛宕橋,仙台,21087,12205,2398,2303,0,0,0,0,0,86,0,9721,0,8882,5645,488,860,0,1411,478,0
2019,9,愛宕橋,五橋,340,113,38,36,0,0,0,0,0,5,0,70,0,227,137,1,14,0,31,44,0
2019,9,愛宕橋,河原町,708,276,40,35,0,0,0,0,0,7,0,229,0,432,226,15,71,0,85,35,0
2019,9,愛宕橋,長町一丁目,1485,675,96,89,0,0,0,0,0,11,0,568,0,810,449,19,103,0,159,80,0
2019,9,愛宕橋,長町,5956,2717,362,335,0,0,0,0,0,22,0,2333,0,3239,1640,557,409,0,486,147,0
2019,9,愛宕橋,長町南,4168,1987,382,329,0,0,0,0,0,31,0,1574,0,2181,1134,19,266,0,519,243,0
2019,9,愛宕橋,富沢,1631,783,154,131,0,0,0,0,0,10,0,619,0,848,564,0,206,0,61,17,0
2019,9,愛宕橋,八木山動物公園,161,100,38,35,0,0,0,0,0,4,0,58,0,61,44,0,2,0,8,7,0
2019,9,愛宕橋,青葉山,377,191,7,7,0,0,0,0,0,3,0,181,0,186,103,3,69,0,9,2,0
2019,9,愛宕橋,川内,220,92,2,2,0,0,0,0,0,0,0,90,0,128,68,0,18,0,39,3,0
2019,9,愛宕橋,国際センター,281,139,26,24,0,0,0,0,0,2,0,111,0,142,32,72,18,0,19,1,0
2019,9,愛宕橋,大町西公園,281,221,31,31,0,0,0,0,0,4,0,186,0,60,20,1,6,0,31,2,0
2019,9,愛宕橋,青葉通一番町,1015,526,39,36,0,0,0,0,0,5,0,482,0,489,234,17,9,0,212,17,0
2019,9,愛宕橋,宮城野通,141,112,14,14,0,0,0,0,0,5,0,93,0,29,1,0,0,0,28,0,0
2019,9,愛宕橋,連坊,119,59,8,8,0,0,0,0,0,0,0,51,0,60,9,0,6,0,44,1,0
2019,9,愛宕橋,薬師堂,289,111,41,40,0,0,0,0,0,1,0,69,0,178,80,63,7,0,19,9,0
2019,9,愛宕橋,卸町,431,205,22,20,0,0,0,0,0,3,0,180,0,226,166,0,35,0,22,3,0
2019,9,愛宕橋,六丁の目,253,124,23,23,0,0,0,0,0,3,0,98,0,129,105,0,12,0,11,1,0
2019,9,愛宕橋,荒井,273,102,8,8,0,0,0,0,0,4,0,90,0,171,139,0,11,0,17,4,0
2019,9,河原町,泉中央,7035,2785,448,381,0,0,0,0,0,123,0,2214,0,4250,2580,11,1171,0,310,178,0
2019,9,河原町,八乙女,1585,619,74,63,0,0,0,0,0,24,0,521,0,966,625,0,229,0,74,38,0
2019,9,河原町,黒松,721,299,35,34,0,0,0,0,0,8,0,256,0,422,269,0,74,0,46,33,0
2019,9,河原町,旭ヶ丘,1123,608,64,58,0,0,0,0,0,18,0,526,0,515,282,12,40,0,137,44,0
2019,9,河原町,台原,1193,430,65,63,0,0,0,0,0,4,0,361,0,763,406,0,150,0,101,106,0
2019,9,河原町,北仙台,2931,1265,199,189,0,0,0,0,0,15,0,1051,0,1666,1095,34,282,0,161,94,0
2019,9,河原町,北四番丁,4982,2404,227,210,0,0,0,0,0,4,0,2173,0,2578,2105,6,105,1,194,167,0
2019,9,河原町,勾当台公園,14638,7236,1209,1142,0,0,0,0,0,37,0,5989,1,7402,6094,16,212,0,883,197,0
2019,9,河原町,広瀬通,12863,7306,1231,1177,0,0,0,0,0,26,0,6049,0,5557,4566,132,315,0,433,111,0
2019,9,河原町,仙台,50196,26207,4715,4453,0,0,0,0,0,86,0,21406,0,23989,18341,825,1662,1,2090,1070,0
2019,9,河原町,五橋,5187,2501,314,283,0,0,0,0,0,10,0,2177,0,2686,1864,80,422,0,145,175,0
2019,9,河原町,愛宕橋,562,206,31,27,0,0,0,0,0,12,0,163,0,356,199,17,45,0,62,33,0
2019,9,河原町,長町一丁目,898,428,78,55,0,0,0,0,0,8,0,342,0,470,139,0,42,0,175,114,0
2019,9,河原町,長町,7000,3788,663,606,0,0,0,0,0,31,0,3094,0,3212,1783,76,291,0,744,318,0
2019,9,河原町,長町南,8414,4534,823,696,0,0,0,0,0,34,0,3677,0,3880,1932,25,376,0,1132,415,0
2019,9,河原町,富沢,2503,1155,138,132,0,0,0,0,0,12,0,1005,0,1348,982,0,171,0,150,45,0
2019,9,河原町,八木山動物公園,281,157,16,12,0,0,0,0,0,3,0,138,0,124,45,0,56,0,20,3,0
2019,9,河原町,青葉山,411,143,9,9,0,0,0,0,0,2,0,132,0,268,212,0,30,0,7,19,0
2019,9,河原町,川内,263,119,7,7,0,0,0,0,0,3,0,109,0,144,90,0,19,0,17,18,0
2019,9,河原町,国際センター,446,235,43,38,0,0,0,0,0,6,0,186,0,211,40,64,90,1,8,8,0
2019,9,河原町,大町西公園,441,268,30,28,0,0,0,0,0,8,0,230,0,173,141,0,8,0,23,1,0
2019,9,河原町,青葉通一番町,2509,1161,110,97,0,0,0,0,0,8,0,1043,0,1348,1049,0,8,0,254,37,0
2019,9,河原町,宮城野通,468,262,39,36,0,0,0,0,0,2,0,221,0,206,123,0,9,0,39,35,0
2019,9,河原町,連坊,57,34,6,6,0,0,0,0,0,0,0,28,0,23,7,3,0,0,12,1,0
2019,9,河原町,薬師堂,241,126,11,9,0,0,0,0,0,3,0,112,0,115,71,0,5,0,27,12,0
2019,9,河原町,卸町,578,198,24,20,0,0,0,0,0,5,0,169,0,380,269,0,25,0,39,47,0
2019,9,河原町,六丁の目,388,144,15,11,0,0,0,0,0,5,0,124,0,244,212,0,12,0,14,6,0
2019,9,河原町,荒井,309,108,18,17,0,0,0,0,0,7,0,83,0,201,154,0,0,0,15,32,0
2019,9,長町一丁目,泉中央,5237,2334,257,204,0,0,0,0,0,160,0,1917,0,2903,1792,23,751,0,235,102,0
2019,9,長町一丁目,八乙女,1276,485,79,52,0,0,0,0,0,16,0,390,0,791,528,0,155,0,48,60,0
2019,9,長町一丁目,黒松,645,193,9,9,0,0,0,0,0,8,0,176,0,452,272,0,54,0,62,64,0
2019,9,長町一丁目,旭ヶ丘,1387,558,79,70,0,0,0,0,0,11,0,468,0,829,502,0,160,0,134,33,0
2019,9,長町一丁目,台原,1206,390,51,44,0,0,0,0,0,9,0,330,0,816,377,0,274,0,95,70,0
2019,9,長町一丁目,北仙台,2761,945,136,121,0,0,0,0,0,13,0,796,0,1816,974,33,546,0,140,123,0
2019,9,長町一丁目,北四番丁,4211,1963,250,236,0,0,0,0,0,8,0,1705,0,2248,1682,0,300,0,200,66,0
2019,9,長町一丁目,勾当台公園,11643,5045,725,664,0,0,0,0,0,67,0,4253,0,6598,5457,0,155,0,696,290,0
2019,9,長町一丁目,広瀬通,9202,4686,629,595,0,0,0,0,0,31,0,4026,0,4516,3757,1,375,0,270,113,0
2019,9,長町一丁目,仙台,36079,16821,2709,2527,0,0,0,0,0,130,0,13981,1,19258,13716,529,2426,0,1868,719,0
2019,9,長町一丁目,五橋,5693,3261,364,337,0,0,0,0,0,11,0,2886,0,2432,1616,62,384,0,268,102,0
2019,9,長町一丁目,愛宕橋,1190,574,88,82,0,0,0,0,0,10,0,476,0,616,337,19,90,0,110,60,0
2019,9,長町一丁目,河原町,925,452,108,81,0,0,0,0,0,13,0,331,0,473,134,0,48,0,171,120,0
2019,9,長町一丁目,長町,2865,1121,180,161,0,0,0,0,0,31,0,910,0,1744,720,15,103,0,513,393,0
2019,9,長町一丁目,長町南,7530,3693,708,614,0,0,0,0,0,69,0,2916,0,3837,1612,27,350,0,1334,514,0
2019,9,長町一丁目,富沢,2666,1150,112,102,0,0,0,0,0,14,0,1024,0,1516,1086,0,178,0,154,98,0
2019,9,長町一丁目,八木山動物公園,304,132,12,12,0,0,0,0,0,7,0,113,0,172,76,0,65,0,16,15,0
2019,9,長町一丁目,青葉山,428,174,4,3,0,0,0,0,0,0,0,170,0,254,105,0,116,0,32,1,0
2019,9,長町一丁目,川内,376,176,28,24,0,0,0,0,0,1,0,147,0,200,96,16,82,0,6,0,0
2019,9,長町一丁目,国際センター,650,192,39,31,0,0,0,0,0,12,0,141,0,458,101,124,222,0,10,1,0
2019,9,長町一丁目,大町西公園,422,275,26,23,0,0,0,0,0,5,0,244,0,147,119,1,15,0,9,3,0
2019,9,長町一丁目,青葉通一番町,1511,834,107,106,0,0,0,0,0,5,0,722,0,677,389,1,19,0,210,58,0
2019,9,長町一丁目,宮城野通,268,118,19,17,0,0,0,0,0,2,0,97,0,150,96,17,3,0,21,13,0
2019,9,長町一丁目,連坊,266,163,18,16,0,0,0,0,0,7,0,138,0,103,74,6,3,0,14,6,0
2019,9,長町一丁目,薬師堂,434,160,21,17,0,0,0,0,0,2,0,137,0,274,146,17,50,0,39,22,0
2019,9,長町一丁目,卸町,994,376,28,23,0,0,0,0,0,5,0,343,0,618,392,0,151,0,22,53,0
2019,9,長町一丁目,六丁の目,507,214,36,33,0,0,0,0,0,8,0,170,0,293,122,0,135,0,26,10,0
2019,9,長町一丁目,荒井,693,138,27,26,0,0,0,0,0,3,0,108,0,555,280,0,194,0,32,49,0
2019,9,長町,泉中央,18111,7836,1251,1021,0,0,0,0,0,508,0,6076,1,10275,4733,101,3934,0,833,674,0
